Customer,State,Customer Lifetime Value,Response,Coverage,Education,,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
AS78838,California,"$2,454",Yes,Basic,Bachelor,11-9-02,Medical Leave,M,"$29,735",Suburban,Single,69,3,92,0,1,Personal Auto,Personal L2,Offer1,Agent,$331,Four-Door Car,Medsize
YJ16399,California,"$11,228",No,Basic,High School or Below,11-1-01,Unemployed,M,$0,Suburban,Single,64,1,63,0,2,Corporate Auto,Corporate L3,Offer3,Branch,$773,Four-Door Car,Medsize
LH52773,California,"$23,021",No,Basic,High School or Below,1/17/11,Employed,F,"$97,460",Suburban,Married,114,20,62,0,2,Personal Auto,Personal L3,Offer4,Branch,$660,SUV,Medsize
XF99212,Arizona,"$2,458",No,Basic,College,1/21/11,Employed,M,"$57,564",Suburban,Married,63,5,48,1,1,Personal Auto,Personal L1,Offer3,Agent,$302,Two-Door Car,Medsize
CL52383,Arizona,"$11,160",No,Extended,Bachelor,1/15/11,Employed,F,"$33,232",Urban,Married,94,21,81,0,2,Special Auto,Special L2,Offer3,Branch,$436,Four-Door Car,Medsize
DD28380,Arizona,"$13,119",No,Premium,College,11-9-02,Medical Leave,F,"$11,854",Suburban,Married,113,19,64,0,2,Personal Auto,Personal L1,Offer1,Call Center,$808,Four-Door Car,Medsize
CP87192,California,"$6,120",No,Extended,College,11-8-01,Medical Leave,F,"$23,843",Urban,Married,79,1,42,0,5,Personal Auto,Personal L3,Offer3,Branch,$345,Four-Door Car,Medsize
MH43755,Arizona,"$13,881",No,Premium,College,2/14/11,Disabled,F,"$17,961",Urban,Married,181,28,51,0,3,Personal Auto,Personal L2,Offer2,Agent,$477,Sports Car,Medsize
KT38145,California,"$4,787",No,Basic,College,1/30/11,Unemployed,F,$0,Suburban,Married,64,17,84,0,3,Personal Auto,Personal L2,Offer2,Agent,$360,Four-Door Car,Medsize
FU65756,Arizona,"$8,177",No,Basic,College,11-12-02,Employed,F,"$54,695",Suburban,Married,103,6,94,0,5,Personal Auto,Personal L3,Offer1,Branch,$494,SUV,Medsize
YG92601,California,"$3,309",No,Extended,College,11-10-01,Employed,M,"$85,632",Rural,Married,82,23,4,0,1,Personal Auto,Personal L3,Offer2,Call Center,$7,Two-Door Car,Medsize
MZ63755,California,"$14,635",Yes,Extended,Bachelor,2/27/11,Unemployed,F,$0,Suburban,Divorced,139,5,56,0,2,Personal Auto,Personal L1,Offer1,Call Center,$667,SUV,Medsize
BI33231,California,"$5,121",No,Extended,High School or Below,11-12-02,Unemployed,F,$0,Urban,Married,76,11,14,4,3,Personal Auto,Personal L3,Offer2,Agent,$277,Four-Door Car,Medsize
ZD71862,Oregon,"$19,253",No,Premium,High School or Below,11-7-02,Employed,F,"$39,895",Urban,Married,160,32,45,0,2,Personal Auto,Personal L3,Offer3,Agent,$766,SUV,Small
VT87641,Washington,"$6,647",No,Extended,Bachelor,2/16/11,Employed,F,"$95,815",Suburban,Married,82,6,95,0,3,Personal Auto,Personal L2,Offer3,Call Center,$394,Four-Door Car,Small
TN61016,California,"$8,742",No,Basic,High School or Below,11-2-01,Employed,F,"$37,224",Suburban,Divorced,74,8,23,0,2,Personal Auto,Personal L2,Offer3,Agent,$355,Four-Door Car,Small
PX27645,California,"$8,467",No,Extended,Bachelor,11-3-01,Unemployed,M,$0,Suburban,Single,122,2,73,0,5,Personal Auto,Personal L1,Offer1,Call Center,"$1,100",SUV,Medsize
IS53899,Nevada,"$6,993",No,Extended,College,2/22/11,Employed,F,"$94,652",Suburban,Married,86,18,88,0,3,Personal Auto,Personal L3,Offer1,Branch,$413,Four-Door Car,Medsize
KC69320,Arizona,"$13,037",No,Basic,Bachelor,2/22/11,Employed,F,"$28,582",Suburban,Single,112,27,24,0,2,Personal Auto,Personal L2,Offer2,Agent,$538,Sports Car,Small
WR86431,Nevada,"$10,884",No,Extended,High School or Below,1/25/11,Employed,F,"$91,123",Rural,Divorced,138,32,70,3,8,Corporate Auto,Corporate L1,Offer1,Agent,$103,SUV,Medsize
TY27229,Arizona,"$9,114",No,Premium,Bachelor,2/24/11,Employed,M,"$85,942",Rural,Married,116,16,36,2,5,Personal Auto,Personal L2,Offer3,Agent,$79,Four-Door Car,Medsize
LC42182,Nevada,"$30,443",No,Premium,High School or Below,1/23/11,Employed,F,"$64,321",Rural,Divorced,253,4,75,0,2,Personal Auto,Personal L3,Offer1,Agent,$422,Luxury SUV,Medsize
SZ64974,Arizona,"$5,104",No,Basic,Doctor,1/31/11,Employed,M,"$77,025",Suburban,Single,64,18,44,2,3,Personal Auto,Personal L1,Offer1,Agent,$381,Two-Door Car,Medsize
AH89786,Oregon,"$2,174",No,Basic,High School or Below,2/13/11,Retired,M,"$16,997",Suburban,Married,65,35,62,3,1,Personal Auto,Personal L1,Offer2,Branch,$468,Two-Door Car,Medsize
QO70290,California,"$9,890",No,Extended,Bachelor,2/19/11,Employed,M,"$52,408",Rural,Married,125,13,12,0,9,Personal Auto,Personal L1,Offer1,Agent,$179,Sports Car,Medsize
IR78670,California,"$8,719",No,Premium,Bachelor,2/15/11,Unemployed,M,$0,Suburban,Married,116,7,73,1,7,Personal Auto,Personal L3,Offer2,Branch,$557,Four-Door Car,Large
OU24549,Nevada,"$8,517",No,Basic,Bachelor,2/19/11,Employed,M,"$37,573",Suburban,Married,112,3,21,3,3,Corporate Auto,Corporate L2,Offer1,Call Center,$538,SUV,Medsize
OO96263,Nevada,"$11,607",No,Extended,High School or Below,11-11-02,Employed,F,"$45,893",Suburban,Married,97,3,75,0,2,Personal Auto,Personal L1,Offer2,Call Center,$466,Two-Door Car,Medsize
SY86059,California,"$3,732",Yes,Extended,High School or Below,2/24/11,Unemployed,F,$0,Suburban,Married,96,31,34,0,1,Corporate Auto,Corporate L3,Offer1,Agent,$461,Four-Door Car,Large
JZ76788,Nevada,"$3,303",No,Extended,College,2/28/11,Employed,M,"$29,385",Suburban,Single,88,18,8,2,1,Personal Auto,Personal L2,Offer1,Agent,$422,Two-Door Car,Small
AB23825,California,"$8,889",No,Extended,College,1/28/11,Employed,M,"$21,509",Suburban,Single,81,24,24,1,2,Personal Auto,Personal L1,Offer4,Agent,$413,Two-Door Car,Medsize
BH61137,Arizona,"$8,174",No,Basic,Bachelor,1/28/11,Employed,F,"$68,144",Suburban,Married,70,29,98,4,2,Personal Auto,Personal L1,Offer1,Web,$336,Four-Door Car,Large
QW21716,Nevada,"$4,924",No,Basic,Bachelor,1/30/11,Employed,M,"$31,093",Suburban,Married,63,3,78,0,3,Personal Auto,Personal L2,Offer2,Branch,$302,Four-Door Car,Medsize
IU95336,Arizona,"$2,824",No,Basic,High School or Below,2/28/11,Employed,M,"$24,350",Suburban,Married,73,6,89,3,1,Corporate Auto,Corporate L2,Offer2,Branch,$350,Four-Door Car,Medsize
TY22591,Washington,"$7,824",No,Basic,College,1/18/11,Employed,M,"$32,823",Suburban,Married,100,1,36,0,8,Personal Auto,Personal L3,Offer2,Agent,$480,SUV,Medsize
VR18539,Washington,"$8,312",No,Basic,College,2/27/11,Employed,M,"$44,843",Urban,Single,105,14,34,0,3,Personal Auto,Personal L2,Offer1,Branch,$391,SUV,Medsize
GD89605,Oregon,"$5,385",No,Basic,Master,11-12-02,Employed,F,"$59,364",Suburban,Married,67,25,56,0,5,Corporate Auto,Corporate L1,Offer4,Agent,$322,Four-Door Car,Small
RD47708,Oregon,"$3,979",No,Extended,College,11-4-02,Employed,M,"$39,101",Rural,Married,99,34,24,0,1,Personal Auto,Personal L3,Offer3,Branch,$167,Four-Door Car,Medsize
XH47201,California,"$6,238",No,Extended,High School or Below,1/24/11,Unemployed,M,$0,Suburban,Married,90,2,46,1,3,Personal Auto,Personal L3,Offer4,Agent,$432,Two-Door Car,Medsize
TW62773,Washington,"$6,970",No,Extended,High School or Below,2/14/11,Disabled,F,"$27,604",Suburban,Married,92,20,45,1,9,Corporate Auto,Corporate L3,Offer2,Agent,$442,Two-Door Car,Medsize
QP77560,California,"$5,024",No,Basic,High School or Below,1/18/11,Employed,F,"$91,603",Suburban,Married,64,18,37,5,8,Personal Auto,Personal L2,Offer2,Web,$307,Four-Door Car,Large
QV66305,Washington,"$8,414",No,Basic,Master,11-7-02,Employed,F,"$59,828",Suburban,Married,104,25,49,0,8,Personal Auto,Personal L1,Offer1,Call Center,$499,SUV,Large
WC83676,Nevada,"$2,802",No,Basic,College,2/18/11,Employed,M,"$33,247",Urban,Married,72,26,47,0,1,Special Auto,Special L3,Offer2,Web,$285,Four-Door Car,Medsize
QD98396,California,"$5,011",No,Extended,College,2/21/11,Employed,M,"$45,867",Suburban,Married,126,31,12,0,1,Personal Auto,Personal L2,Offer1,Agent,$605,Sports Car,Medsize
AM36670,California,"$4,998",No,Basic,College,2/16/11,Employed,F,"$54,827",Rural,Single,64,17,88,0,3,Personal Auto,Personal L3,Offer1,Branch,$133,Four-Door Car,Large
CJ78727,California,"$2,236",No,Basic,Bachelor,2/21/11,Unemployed,F,$0,Suburban,Married,64,12,56,3,1,Corporate Auto,Corporate L1,Offer4,Call Center,$307,Two-Door Car,Medsize
GN61665,Arizona,"$10,935",No,Extended,Bachelor,2/13/11,Employed,M,"$47,170",Suburban,Married,139,4,57,0,3,Corporate Auto,Corporate L3,Offer3,Agent,$667,Sports Car,Medsize
HY49431,California,"$3,289",No,Extended,Bachelor,2/26/11,Employed,F,"$21,947",Urban,Married,83,17,66,0,1,Personal Auto,Personal L1,Offer3,Branch,$367,Four-Door Car,Medsize
IK82336,Oregon,"$14,014",No,Basic,College,2/13/11,Employed,F,"$39,018",Suburban,Married,117,11,94,0,2,Personal Auto,Personal L2,Offer3,Branch,$562,SUV,Small
WA16954,Arizona,"$5,604",No,Basic,Master,2/19/11,Employed,M,"$20,252",Urban,Married,71,0,64,0,3,Personal Auto,Personal L3,Offer2,Call Center,$198,Four-Door Car,Medsize
QD69852,Oregon,"$2,912",No,Extended,Bachelor,1/23/11,Unemployed,M,$0,Suburban,Single,88,29,81,0,1,Personal Auto,Personal L1,Offer3,Agent,$634,Four-Door Car,Medsize
XG47945,Oregon,"$5,617",No,Basic,Master,1/26/11,Employed,M,"$48,602",Suburban,Married,70,30,46,0,5,Corporate Auto,Corporate L3,Offer3,Agent,$488,Two-Door Car,Small
UV57184,California,"$7,505",No,Basic,Bachelor,11-1-02,Employed,F,"$97,849",Urban,Married,62,32,45,0,2,Special Auto,Special L3,Offer4,Agent,$183,Four-Door Car,Small
JU55710,Oregon,"$3,747",Yes,Extended,College,2/26/11,Employed,F,"$41,479",Rural,Married,94,14,38,1,1,Personal Auto,Personal L1,Offer2,Call Center,$20,Two-Door Car,Large
PT50287,Oregon,"$2,960",No,Basic,Bachelor,2/27/11,Employed,F,"$69,746",Urban,Divorced,74,17,91,0,1,Personal Auto,Personal L1,Offer1,Call Center,$225,Four-Door Car,Medsize
AB73565,California,"$7,726",No,Extended,Bachelor,11-7-02,Employed,M,"$96,748",Suburban,Married,96,13,68,0,9,Personal Auto,Personal L3,Offer2,Branch,$461,Two-Door Car,Medsize
PK20739,Oregon,"$13,249",No,Premium,Bachelor,11-5-01,Employed,M,"$25,074",Suburban,Married,112,17,8,0,2,Personal Auto,Personal L1,Offer1,Branch,$538,Two-Door Car,Medsize
XI85062,Nevada,"$2,718",No,Basic,Master,1/21/11,Employed,M,"$66,463",Suburban,Married,68,28,80,0,1,Personal Auto,Personal L3,Offer2,Agent,$326,Two-Door Car,Small
KA77514,Washington,"$2,734",No,Basic,High School or Below,11-2-02,Employed,M,"$34,865",Urban,Married,69,15,16,0,1,Corporate Auto,Corporate L1,Offer3,Call Center,$256,Four-Door Car,Medsize
ND80148,California,"$9,199",No,Premium,College,11-3-01,Employed,M,"$37,399",Urban,Married,116,30,22,0,3,Personal Auto,Personal L3,Offer1,Call Center,$393,Four-Door Car,Medsize
AK72422,California,"$29,050",No,Premium,College,2/20/11,Disabled,M,"$21,070",Suburban,Divorced,195,6,47,0,2,Corporate Auto,Corporate L3,Offer1,Call Center,"$1,404",Sports Car,Small
LN49978,Oregon,"$4,957",No,Basic,Bachelor,11-9-02,Employed,F,"$31,562",Suburban,Married,66,9,5,4,7,Personal Auto,Personal L2,Offer4,Branch,$317,Four-Door Car,Medsize
RZ80299,California,"$5,575",No,Basic,Master,2/23/11,Employed,F,"$54,684",Suburban,Divorced,71,28,49,2,3,Personal Auto,Personal L3,Offer3,Agent,$487,Four-Door Car,Small
QU53781,Oregon,"$9,193",No,Basic,High School or Below,11-8-02,Employed,M,"$37,388",Suburban,Married,117,30,21,0,5,Corporate Auto,Corporate L1,Offer4,Branch,$562,SUV,Medsize
MD70013,Nevada,"$3,879",No,Extended,Bachelor,11-5-02,Employed,F,"$84,981",Rural,Married,96,6,96,0,1,Personal Auto,Personal L3,Offer1,Agent,$5,Four-Door Car,Small
QD97878,Nevada,"$4,419",No,Premium,Master,2/21/11,Medical Leave,M,"$24,046",Suburban,Married,116,27,47,0,1,Personal Auto,Personal L2,Offer4,Agent,$557,Two-Door Car,Small
WK24299,California,"$4,773",Yes,Extended,High School or Below,2/18/11,Retired,M,"$20,993",Suburban,Divorced,133,35,90,0,1,Personal Auto,Personal L3,Offer2,Agent,$638,SUV,Medsize
RJ45123,Oregon,"$9,102",No,Basic,College,11-8-02,Employed,M,"$48,029",Suburban,Divorced,116,9,79,0,7,Personal Auto,Personal L2,Offer2,Agent,$557,SUV,Medsize
HM33037,Arizona,"$7,609",No,Basic,Bachelor,11-10-01,Disabled,M,"$16,233",Suburban,Married,197,17,68,0,1,Personal Auto,Personal L1,Offer4,Web,"$1,418",Luxury Car,Medsize
QY70905,Arizona,"$2,669",No,Basic,College,11-12-01,Employed,M,"$30,718",Suburban,Married,67,26,49,1,1,Personal Auto,Personal L3,Offer1,Call Center,$322,Two-Door Car,Medsize
YL86561,Oregon,"$5,142",No,Basic,High School or Below,2/22/11,Employed,M,"$60,277",Rural,Married,65,32,19,0,7,Personal Auto,Personal L1,Offer3,Web,$146,Four-Door Car,Medsize
LK40971,California,"$7,451",No,Basic,Bachelor,1/24/11,Unemployed,M,$0,Suburban,Single,107,6,63,0,8,Personal Auto,Personal L3,Offer1,Agent,$770,SUV,Medsize
UI44314,Arizona,"$2,620",No,Basic,Bachelor,1/25/11,Employed,M,"$31,911",Urban,Single,68,13,65,0,1,Personal Auto,Personal L3,Offer1,Branch,$246,Four-Door Car,Medsize
NN44612,Nevada,"$4,910",No,Basic,Bachelor,2/28/11,Employed,F,"$61,402",Urban,Divorced,62,1,69,0,3,Personal Auto,Personal L3,Offer1,Agent,$252,Two-Door Car,Medsize
MA37431,California,"$8,023",No,Premium,College,1/29/11,Employed,F,"$34,335",Suburban,Married,101,18,55,0,3,Corporate Auto,Corporate L2,Offer1,Call Center,$485,Two-Door Car,Small
DP57381,Nevada,"$20,447",No,Extended,College,11-11-02,Employed,M,"$71,467",Urban,Divorced,86,5,34,0,2,Personal Auto,Personal L2,Offer3,Branch,$325,Two-Door Car,Medsize
PX45824,Washington,"$4,967",No,Basic,College,2/13/11,Unemployed,M,$0,Suburban,Single,74,25,60,0,9,Personal Auto,Personal L2,Offer1,Agent,$533,Four-Door Car,Medsize
OG17838,Washington,"$3,549",No,Extended,High School or Below,1/17/11,Employed,M,"$36,168",Suburban,Divorced,90,16,14,0,1,Personal Auto,Personal L3,Offer3,Agent,$432,Four-Door Car,Medsize
WG37485,Oregon,"$5,350",No,Extended,College,11-11-01,Employed,F,"$58,357",Suburban,Single,137,27,76,2,1,Personal Auto,Personal L2,Offer2,Call Center,$708,Sports Car,Medsize
RV95842,California,"$8,065",No,Extended,College,11-7-02,Retired,M,"$29,692",Suburban,Divorced,77,3,53,0,2,Personal Auto,Personal L2,Offer2,Branch,$449,Four-Door Car,Medsize
NG13451,Oregon,"$7,893",No,Basic,High School or Below,2/13/11,Employed,M,"$29,215",Suburban,Single,67,7,15,0,2,Personal Auto,Personal L2,Offer2,Call Center,$328,Four-Door Car,Small
UQ82778,Oregon,"$4,541",No,Basic,High School or Below,2/14/11,Unemployed,F,$0,Suburban,Divorced,61,14,4,0,3,Personal Auto,Personal L1,Offer2,Agent,$486,Two-Door Car,Medsize
ZG16710,Washington,"$2,853",No,Basic,High School or Below,11-9-02,Employed,M,"$26,841",Suburban,Married,74,33,17,1,1,Personal Auto,Personal L3,Offer3,Agent,$419,Four-Door Car,Medsize
OT53330,Arizona,"$10,720",No,Extended,Bachelor,2/21/11,Employed,F,"$34,837",Suburban,Single,139,4,2,1,4,Personal Auto,Personal L3,Offer1,Branch,$667,SUV,Medsize
LZ12396,Arizona,"$4,795",No,Basic,Bachelor,11-5-02,Employed,F,"$33,068",Urban,Married,61,6,77,1,6,Personal Auto,Personal L1,Offer1,Branch,$213,Four-Door Car,Medsize
UU77151,Washington,"$5,182",No,Extended,College,1/25/11,Employed,F,"$44,820",Urban,Married,133,12,62,3,1,Personal Auto,Personal L3,Offer1,Branch,$336,Sports Car,Medsize
CD71877,Nevada,"$22,621",No,Premium,Bachelor,1/28/11,Employed,F,"$49,564",Rural,Single,193,22,82,0,2,Corporate Auto,Corporate L3,Offer1,Agent,$286,Sports Car,Medsize
PA95799,Arizona,"$2,321",No,Basic,College,11-5-02,Medical Leave,M,"$19,581",Suburban,Married,61,32,27,0,1,Personal Auto,Personal L1,Offer2,Call Center,$377,Four-Door Car,Medsize
FK28721,Oregon,"$7,715",No,Basic,High School or Below,11-8-01,Unemployed,M,$0,Suburban,Single,74,33,24,0,2,Corporate Auto,Corporate L2,Offer3,Agent,$533,Two-Door Car,Medsize
CM42637,Oregon,"$7,880",No,Basic,Bachelor,11-10-02,Disabled,M,"$23,129",Suburban,Married,70,10,74,0,2,Personal Auto,Personal L2,Offer1,Agent,$492,Four-Door Car,Medsize
CI47242,Washington,"$9,030",No,Extended,Bachelor,11-10-02,Unemployed,M,$0,Suburban,Single,138,23,93,0,3,Personal Auto,Personal L1,Offer1,Agent,"$1,377",SUV,Small
FE46445,Arizona,"$6,965",No,Extended,High School or Below,1/22/11,Employed,F,"$25,411",Urban,Married,86,8,73,0,8,Personal Auto,Personal L1,Offer2,Branch,$243,Four-Door Car,Medsize
PD32854,Arizona,"$15,114",Yes,Basic,High School or Below,1/19/11,Medical Leave,F,"$28,513",Suburban,Married,100,4,22,1,2,Personal Auto,Personal L1,Offer2,Call Center,$480,SUV,Medsize
GV35061,Oregon,"$22,524",No,Basic,High School or Below,11-8-01,Employed,M,"$69,346",Urban,Married,63,27,42,1,2,Special Auto,Special L3,Offer2,Branch,$246,Two-Door Car,Medsize
BG44829,Oregon,"$10,760",No,Extended,High School or Below,1/16/11,Employed,F,"$74,835",Rural,Married,133,14,89,0,7,Corporate Auto,Corporate L2,Offer1,Branch,$108,SUV,Medsize
RH83684,Oregon,"$5,809",No,Basic,Master,11-7-01,Employed,F,"$43,282",Rural,Divorced,72,3,3,0,3,Personal Auto,Personal L1,Offer2,Web,$167,Two-Door Car,Medsize
SB82356,Nevada,"$30,592",No,Extended,Bachelor,1/29/11,Retired,F,"$11,276",Suburban,Married,91,22,10,1,2,Corporate Auto,Corporate L2,Offer1,Agent,$437,Four-Door Car,Medsize
TW49116,Nevada,"$2,220",No,Basic,College,11-3-01,Unemployed,M,$0,Suburban,Married,62,11,52,2,1,Personal Auto,Personal L2,Offer1,Branch,$312,Four-Door Car,Medsize
RJ39700,Oregon,"$4,914",No,Basic,Bachelor,11-7-02,Medical Leave,M,"$10,037",Urban,Single,71,14,29,0,3,Personal Auto,Personal L3,Offer1,Call Center,$292,Four-Door Car,Medsize
LO40410,Oregon,"$2,396",Yes,Basic,Doctor,1/27/11,Disabled,F,"$21,986",Suburban,Divorced,63,1,9,0,1,Personal Auto,Personal L3,Offer2,Branch,$334,Two-Door Car,Medsize
SX85653,Arizona,"$5,523",No,Extended,Doctor,1/25/11,Employed,F,"$85,609",Suburban,Married,136,22,17,0,1,Personal Auto,Personal L3,Offer2,Agent,$653,SUV,Medsize
PH91033,Oregon,"$15,809",No,Extended,College,1/25/11,Employed,M,"$86,347",Urban,Married,130,17,93,0,2,Personal Auto,Personal L2,Offer1,Web,$594,Sports Car,Medsize
LC69427,Oregon,"$2,827",No,Basic,College,1/21/11,Employed,F,"$20,368",Suburban,Single,72,30,36,0,1,Corporate Auto,Corporate L3,Offer4,Branch,$346,Four-Door Car,Small
MZ85889,California,"$5,422",No,Basic,Master,2/26/11,Employed,F,"$25,778",Rural,Divorced,68,29,34,0,3,Corporate Auto,Corporate L2,Offer2,Call Center,$20,Two-Door Car,Large
GL82358,Nevada,"$2,515",Yes,Basic,High School or Below,2/14/11,Employed,F,"$43,860",Rural,Single,65,15,58,0,1,Corporate Auto,Corporate L3,Offer2,Agent,$156,Four-Door Car,Medsize
AM94127,Oregon,"$5,158",No,Basic,College,2/16/11,Employed,M,"$93,303",Rural,Single,65,11,96,0,5,Corporate Auto,Corporate L3,Offer1,Branch,$41,Four-Door Car,Medsize
TO19482,Oregon,"$4,875",No,Basic,High School or Below,11-12-02,Employed,M,"$67,467",Suburban,Married,61,4,22,0,9,Personal Auto,Personal L2,Offer4,Branch,$366,Two-Door Car,Medsize
WA68850,Arizona,"$4,198",No,Basic,High School or Below,11-9-02,Employed,M,"$30,598",Suburban,Married,106,13,21,0,1,Personal Auto,Personal L2,Offer3,Agent,$509,SUV,Medsize
ER97256,Arizona,"$5,381",Yes,Basic,College,2/24/11,Employed,F,"$55,350",Suburban,Married,67,0,13,0,9,Personal Auto,Personal L3,Offer1,Agent,$322,Four-Door Car,Medsize
CK85904,California,"$13,467",Yes,Basic,High School or Below,2/23/11,Disabled,F,"$11,432",Suburban,Married,119,11,9,0,2,Corporate Auto,Corporate L3,Offer2,Agent,$571,SUV,Small
GH30325,Oregon,"$2,424",No,Basic,College,1/13/11,Employed,M,"$27,093",Suburban,Married,61,10,19,0,1,Personal Auto,Personal L2,Offer3,Branch,$293,Four-Door Car,Medsize
LG98245,Nevada,"$3,824",No,Basic,Bachelor,11-10-01,Unemployed,M,$0,Suburban,Single,108,32,95,0,1,Personal Auto,Personal L3,Offer1,Agent,$778,SUV,Medsize
KW31376,Oregon,"$13,883",No,Basic,High School or Below,2/18/11,Unemployed,F,$0,Suburban,Single,197,3,85,0,9,Corporate Auto,Corporate L3,Offer2,Agent,"$1,418",Luxury Car,Large
XZ45224,Oregon,"$2,439",No,Basic,College,11-12-02,Employed,F,"$38,961",Suburban,Divorced,62,5,19,0,1,Corporate Auto,Corporate L3,Offer1,Agent,$298,Two-Door Car,Medsize
HD56196,Oregon,"$34,090",No,Extended,Doctor,1/24/11,Employed,F,"$51,840",Rural,Married,94,10,75,0,2,Corporate Auto,Corporate L1,Offer2,Agent,$34,Two-Door Car,Small
EM39400,Nevada,"$2,840",No,Basic,Bachelor,2/27/11,Employed,M,"$79,181",Urban,Divorced,72,1,24,0,1,Personal Auto,Personal L3,Offer2,Branch,$241,Four-Door Car,Medsize
FP39090,Oregon,"$24,128",Yes,Basic,Bachelor,1/26/11,Medical Leave,M,"$14,072",Suburban,Divorced,71,13,3,0,2,Special Auto,Special L2,Offer1,Agent,$511,Four-Door Car,Medsize
CE17166,California,"$7,596",No,Extended,College,11-6-01,Employed,M,"$56,225",Suburban,Divorced,97,10,95,0,3,Personal Auto,Personal L2,Offer1,Agent,$466,Four-Door Car,Small
HF67477,Washington,"$15,096",No,Basic,High School or Below,1/26/11,Disabled,M,"$14,909",Suburban,Married,199,31,95,0,6,Personal Auto,Personal L2,Offer1,Branch,"$1,238",Luxury Car,Medsize
GJ79432,Nevada,"$6,005",Yes,Extended,High School or Below,11-12-01,Employed,M,"$26,876",Suburban,Single,76,17,72,0,8,Personal Auto,Personal L3,Offer1,Agent,$365,Four-Door Car,Medsize
ZE17448,Oregon,"$3,455",No,Extended,College,11-4-02,Employed,M,"$68,401",Urban,Divorced,88,14,14,0,1,Personal Auto,Personal L1,Offer2,Agent,$242,Four-Door Car,Medsize
SK65854,Nevada,"$5,729",No,Basic,College,1/30/11,Employed,F,"$29,730",Suburban,Married,72,1,76,0,3,Personal Auto,Personal L1,Offer3,Branch,$463,Four-Door Car,Medsize
RT23641,Oregon,"$5,163",No,Extended,High School or Below,1/17/11,Employed,F,"$35,577",Urban,Married,130,1,6,0,1,Personal Auto,Personal L3,Offer1,Branch,$575,SUV,Medsize
PY79113,California,"$2,603",No,Basic,Master,1/24/11,Employed,M,"$41,958",Urban,Married,66,15,49,1,1,Corporate Auto,Corporate L3,Offer4,Call Center,$207,Four-Door Car,Small
EP61197,Oregon,"$32,643",No,Premium,Master,11-5-01,Employed,F,"$77,915",Suburban,Married,115,4,61,0,2,Personal Auto,Personal L3,Offer3,Call Center,$552,Four-Door Car,Small
IL12516,Oregon,"$2,790",No,Basic,Bachelor,11-8-01,Medical Leave,F,"$15,514",Suburban,Married,74,20,24,0,1,Corporate Auto,Corporate L2,Offer4,Web,$355,Four-Door Car,Medsize
